iter	Logloss
626	0.006996521714
627	0.00699642958
628	0.006996429058
629	0.006996426323
630	0.006996423581
631	0.006996417796
632	0.006996412016
633	0.006996406241
634	0.00699640047
635	0.006996397739
636	0.006996391969
637	0.006996368921
638	0.006996360579
639	0.006996344706
640	0.006996342627
641	0.006996334337
642	0.006996311321
643	0.006996299845
644	0.006996297115
645	0.006996285649
646	0.006996274202
647	0.00699626807
648	0.006996263939
649	0.006996252489
650	0.006996248364
651	0.006996247009
652	0.006996234903
653	0.00699620321
654	0.006996202698
655	0.006996202698
656	0.006996202698
657	0.006996199835
658	0.00699619447
659	0.006996171561
660	0.006996160137
661	0.006996159625
662	0.006996148219
663	0.006996125451
664	0.006996062637
665	0.006996051329
666	0.006996048585
667	0.006996046513
668	0.006996043783
669	0.006996032474
670	0.006996021184
671	0.006995899223
672	0.006995888036
673	0.00699588245
674	0.006995876852
675	0.006995874755
676	0.006995872662
677	0.006995869865
678	0.00699586707
679	0.00699582243
680	0.006995800231
681	0.006995796008
682	0.006995784932
683	0.006995780716
684	0.00699576965
685	0.006995767544
686	0.006995767544
687	0.006995756492
688	0.00699573443
689	0.006995728928
690	0.006995723431
691	0.006995722721
692	0.006995722011
693	0.006995721301
694	0.006995715806
695	0.006995700608
696	0.006995695122
697	0.006995651327
698	0.006995640433
699	0.006995631896
700	0.006995627651
701	0.006995616753
702	0.006995594999
703	0.006995590748
704	0.006995585019
705	0.0069955808
706	0.006995569924
707	0.006995565712
708	0.006995563611
709	0.006995562903
710	0.006995562195
711	0.006995561487
712	0.006995550613
713	0.006995432188
714	0.006995427936
715	0.006995416453
716	0.00699540512
717	0.006995361811
718	0.006995356423
719	0.006995354324
720	0.006995346881
721	0.006995335573
722	0.00699533276
723	0.006995311172
724	0.006995305789
725	0.006995297465
726	0.006995286341
727	0.006995283641
728	0.006995280887
729	0.006995237733
730	0.006995232365
731	0.006995227001
732	0.006995081099
733	0.006995075373
734	0.006995070057
735	0.006995069348
736	0.006995067527
737	0.006995062215
738	0.006995060118
739	0.006995054808
740	0.006995049502
741	0.006995038901
742	0.006995028316
743	0.006994914576
744	0.006994893604
745	0.006994889326
746	0.006994884092
747	0.006994884092
748	0.006994881168
749	0.00699486958
750	0.006994859088
751	0.006994844806
752	0.006994823882
753	0.006994817477
754	0.00699479659
755	0.006994795287
756	0.006994794564
757	0.006994793842
758	0.006994789601
759	0.006994768762
760	0.00699465744
761	0.006994651522
762	0.006994650987
763	0.006994640656
764	0.006994626681
765	0.006994621528
766	0.006994620453
767	0.006994615303
768	0.006994609423
769	0.006994599118
770	0.006994588829
771	0.00699456829
772	0.006994558047
773	0.006994517189
774	0.006994507025
775	0.006994486735
776	0.006994485645
777	0.006994483114
778	0.006994480584
779	0.006994479494
780	0.006994476965
781	0.006994474437
782	0.006994466385
783	0.006994465298
784	0.006994462769
785	0.006994460241
786	0.006994450138
787	0.006994436314
788	0.006994435223
789	0.006994427181
790	0.006994426092
791	0.006989227814
792	0.006989227316
793	0.006985298059
794	0.006985297019
795	0.006985288242
796	0.006985271016
797	0.006985262423
798	0.006985259637
799	0.006985250877
800	0.0069852481
801	0.006985239354
802	0.006985236588
803	0.006985219145
804	0.006985214843
805	0.006985210544
806	0.006985193368
807	0.00698518785
808	0.006985186818
809	0.006985186818
810	0.006985186818
811	0.006985186818
812	0.006985186818
813	0.006985170935
814	0.006985153743
815	0.006985145168
816	0.006985139716
817	0.006985135644
818	0.006985130211
819	0.006985112922
820	0.006985104334
821	0.006985104334
822	0.006985104334
823	0.006985070066
824	0.00698506871
825	0.00698506871
826	0.006985064649
827	0.006985056023
828	0.006985056023
829	0.006985056023
830	0.006985056023
831	0.006985056023
832	0.006985056023
833	0.006985056023
834	0.006985056023
835	0.006985056023
836	0.006985056023
837	0.006985040458
838	0.006985037784
839	0.006982824621
840	0.006982820209
841	0.006982820209
842	0.006982815798
843	0.006982807845
844	0.006982806381
845	0.006982797767
846	0.006982786144
847	0.006982778176
848	0.006982772394
849	0.006982754879
850	0.006982753443
851	0.006982749075
852	0.006982747641
853	0.006982743278
854	0.006982741847
855	0.006982707037
856	0.006982651029
857	0.006982649036
858	0.00698263511
859	0.006982627149
860	0.006982622811
861	0.006982588187
862	0.006982588187
863	0.006982583995
864	0.006982579694
865	0.006982575396
866	0.006982575396
867	0.006982573986
868	0.006982565659
869	0.006982560052
870	0.006982542953
871	0.006982537386
872	0.006982533384
873	0.006982525385
874	0.006982519829
875	0.006982511316
876	0.006982502818
877	0.006982497301
878	0.006982491804
879	0.006982487797
880	0.006982483793
881	0.006982466869
882	0.006982464136
883	0.006982464136
884	0.006982456066
885	0.006982447648
886	0.006982444938
887	0.006982365618
888	0.006982363885
889	0.00698235597
890	0.006982324387
891	0.006982316527
892	0.006982305523
893	0.006982302787
894	0.006982294922
895	0.00698227922
896	0.00698227648
897	0.006982166841
898	0.006982031335
899	0.006982031335
900	0.006982031335
901	0.006982031335
902	0.006982017815
903	0.00698201357
904	0.006982007979
905	0.00698200023
906	0.00698200023
907	0.006981893896
908	0.006981889645
909	0.006981888238
910	0.006981883993
911	0.006981868587
912	0.006981841952
913	0.006981840541
914	0.006981836294
915	0.006981832051
916	0.006981827812
917	0.006981823576
918	0.006981819344
919	0.006981819344
920	0.006981819344
921	0.006981819344
922	0.006981819344
923	0.006981819344
924	0.006981792776
925	0.006981791611
926	0.006981791611
927	0.006981785992
928	0.006981780393
929	0.006981624634
930	0.006981611625
931	0.006981610001
932	0.006981594765
933	0.006981561942
934	0.006981554345
935	0.006981548432
936	0.006981548432
937	0.006981518177
938	0.006981516714
939	0.006981509194
940	0.006981509194
941	0.006981501688
942	0.006981500234
943	0.006981492744
944	0.006981491291
945	0.006981485764
946	0.006981478288
947	0.006981478288
948	0.006981476838
949	0.006981473107
950	0.00698147166
951	0.006981468769
952	0.006981468769
953	0.006981465884
954	0.006981465884
955	0.006981465884
956	0.006981463003
957	0.006981463003
958	0.006981451536
959	0.006981436712
960	0.006981435328
961	0.006981420554
962	0.00698140583
963	0.006981402159
964	0.006981398492
965	0.006981395672
966	0.006981391504
967	0.006981362279
968	0.00698135949
969	0.006981355859
970	0.006981353078
971	0.006981341965
972	0.006981338338
973	0.006981334715
974	0.006981331094
975	0.006981325553
976	0.006981319999
977	0.006981314474
978	0.006981313097
979	0.006981298679
980	0.006981293123
981	0.006981291751
982	0.006981269553
983	0.00698126818
984	0.006981253806
985	0.006981248341
986	0.006981241185
987	0.006981234042
988	0.006981232685
989	0.006981218434
990	0.00698121133
991	0.006981200553
992	0.006981200553
993	0.006981197873
994	0.006981169639
995	0.006981159031
996	0.006981156393
997	0.006981156393
998	0.006981152897
999	0.006981152897
